interaction_id,customer_id,product_id,interaction_date,interaction_type,rating,source
5578,811,337,2025-05-09,wishlist,3.0,Recommendation
5579,1413,441,2025-03-04,click,,Recommendation
5580,1365,102,2025-03-13,view,5.0,Advertisement
5581,143,471,2024-11-18,view,,Recommendation
5582,693,250,2025-05-14,view,2.0,Recommendation
5583,1249,528,2024-08-23,cart,1.0,Search
5584,429,367,2024-09-03,click,,Direct
5585,86,535,2025-10-31,click,3.0,Recommendation
5586,371,573,2025-04-24,purchase,2.0,Search
5587,191,87,2024-09-17,click,5.0,Category
5588,933,337,2024-10-05,cart,1.0,Direct
5589,949,38,2024-10-09,cart,,Advertisement
5590,855,470,2025-06-30,view,2.0,Category
5591,798,345,2025-08-11,click,5.0,Recommendation
5592,1249,395,2024-04-06,cart,,Recommendation
5593,1408,257,2024-01-22,view,1.0,Direct
5594,1109,595,2024-04-08,wishlist,,Category
5595,225,509,2024-11-17,view,2.0,Recommendation
5596,65,486,2025-12-31,purchase,,Advertisement
5597,1353,519,2025-04-12,click,,Direct
5598,1181,104,2025-01-31,view,5.0,Recommendation
5599,475,421,2024-09-10,view,,Search
5600,66,271,2025-07-04,purchase,5.0,Advertisement
5601,1463,430,2025-04-05,wishlist,,Recommendation
5602,789,336,2025-05-03,click,,Advertisement
5603,295,121,2024-06-19,purchase,3.0,Recommendation
5604,529,592,2025-11-20,click,4.0,Search
5605,1307,543,2024-10-26,view,3.0,Advertisement
5606,686,377,2024-07-16,click,1.0,Search
5607,1447,285,2024-08-07,click,4.0,Recommendation
5608,254,543,2024-11-24,view,4.0,Direct
5609,45,505,2024-05-06,view,2.0,Category
5610,1122,98,2024-10-04,cart,,Search
5611,122,279,2024-02-07,cart,3.0,Direct
5612,93,153,2024-09-01,cart,,Search
5613,1489,433,2024-11-15,wishlist,,Direct
5614,1244,498,2024-06-11,click,,Recommendation
5615,1151,516,2025-11-08,purchase,2.0,Recommendation
5616,929,212,2024-09-30,view,5.0,Advertisement
5617,1228,153,2025-01-18,view,5.0,Recommendation
5618,842,418,2025-10-08,purchase,3.0,Category
5619,913,376,2025-06-04,purchase,5.0,Advertisement
5620,1439,250,2025-11-13,click,,Search
5621,1436,331,2024-07-11,wishlist,,Category
5622,1327,57,2025-03-16,click,5.0,Direct
5623,247,572,2024-11-27,view,4.0,Search
5624,1301,110,2025-05-01,view,1.0,Search
5625,527,63,2024-06-10,view,,Search
5626,602,124,2024-07-24,purchase,4.0,Direct
5627,1013,477,2024-12-26,view,,Direct
5628,227,160,2025-04-03,click,5.0,Search
5629,900,441,2024-08-06,cart,3.0,Search
5630,841,303,2024-07-01,wishlist,5.0,Recommendation
5631,1167,25,2025-12-05,view,,Direct
5632,1474,417,2025-04-17,view,,Direct
5633,71,148,2024-12-22,view,,Direct
5634,1312,238,2025-08-11,view,2.0,Direct
5635,559,495,2024-05-09,view,,Category
5636,787,479,2025-06-08,view,,Recommendation
5637,893,22,2025-02-04,click,,Category
5638,1455,360,2024-02-03,click,,Direct
5639,133,244,2024-09-20,view,5.0,Recommendation
5640,192,139,2024-06-07,cart,,Direct
5641,787,450,2025-03-21,view,3.0,Category
5642,1344,5,2024-11-28,view,,Category
5643,322,117,2025-12-09,purchase,2.0,Recommendation
5644,686,230,2025-12-19,view,4.0,Search
5645,956,564,2025-11-12,view,,Recommendation
5646,1064,33,2024-12-06,click,,Search
5647,458,388,2025-03-30,purchase,4.0,Category
5648,731,341,2025-01-16,view,,Category
5649,245,31,2025-03-27,view,3.0,Category
5650,1020,9,2025-01-07,wishlist,,Advertisement
5651,765,37,2025-07-29,view,5.0,Category
5652,593,95,2024-05-09,cart,3.0,Advertisement
5653,1194,560,2025-08-26,view,,Category
5654,1150,407,2025-09-03,view,4.0,Recommendation
5655,643,442,2024-01-26,view,,Category
5656,1363,355,2024-03-05,view,5.0,Advertisement
5657,915,372,2024-03-18,purchase,1.0,Direct
5658,1067,257,2025-08-25,view,,Recommendation
5659,931,203,2024-09-30,cart,2.0,Category
5660,1086,21,2025-11-16,view,5.0,Direct
5661,1409,164,2024-04-24,view,2.0,Direct
5662,183,407,2024-10-10,click,,Category
5663,305,442,2024-12-09,view,,Recommendation
5664,1383,268,2025-04-05,view,,Search
5665,220,277,2025-06-24,click,,Advertisement
5666,1476,454,2024-03-15,click,2.0,Search
5667,1138,258,2024-09-09,view,2.0,Advertisement
5668,1365,123,2024-05-19,purchase,,Direct
5669,1232,256,2024-01-09,cart,,Category
5670,1055,555,2025-08-29,click,,Category
5671,1341,521,2024-02-12,click,2.0,Search
5672,395,222,2024-10-16,cart,,Category
5673,69,567,2024-04-25,click,,Category
5674,772,227,2024-12-15,wishlist,4.0,Advertisement
5675,1209,39,2025-10-11,view,,Recommendation
5676,141,100,2025-02-24,cart,2.0,Direct
5677,46,141,2025-10-13,view,2.0,Direct
5678,918,433,2024-09-21,view,,Recommendation
5679,1446,356,2025-08-02,click,1.0,Direct
5680,326,53,2025-04-13,cart,2.0,Advertisement
5681,1043,574,2024-09-26,click,3.0,Advertisement
5682,154,177,2025-02-02,view,,Search
5683,502,230,2024-03-21,cart,2.0,Direct
5684,757,428,2025-12-04,view,,Direct
5685,801,363,2025-05-17,purchase,,Recommendation
5686,47,293,2025-08-11,click,,Category
5687,482,514,2025-08-06,click,4.0,Category
5688,1330,103,2025-02-11,view,,Advertisement
5689,790,148,2025-12-24,wishlist,3.0,Recommendation
5690,267,131,2024-08-19,view,,Category
5691,1490,566,2025-05-15,view,,Recommendation
5692,847,102,2024-08-10,click,3.0,Category
5693,1004,258,2024-11-24,click,,Advertisement
5694,28,331,2025-05-31,view,1.0,Category
5695,75,531,2024-08-12,view,2.0,Recommendation
5696,1384,486,2025-06-11,click,,Advertisement
5697,353,16,2025-03-19,click,3.0,Direct
5698,1256,201,2024-07-01,view,4.0,Recommendation
5699,939,447,2025-12-05,view,1.0,Direct
5700,1104,242,2024-03-25,cart,5.0,Category
5701,473,261,2024-05-05,click,3.0,Category
5702,1301,482,2025-07-28,purchase,,Recommendation
5703,275,527,2024-01-19,view,5.0,Direct
5704,166,28,2025-03-06,view,2.0,Category
5705,37,137,2025-01-30,click,2.0,Category
5706,932,229,2025-01-08,click,2.0,Search
5707,1316,289,2025-12-14,view,,Search
5708,445,191,2024-09-01,cart,,Advertisement
5709,884,438,2025-04-24,purchase,,Direct
5710,865,499,2024-09-20,click,,Search
5711,1460,100,2024-03-22,click,,Category
5712,4,565,2024-08-23,click,1.0,Direct
5713,1143,178,2025-02-07,view,,Advertisement
5714,916,481,2025-12-29,click,3.0,Recommendation
5715,386,290,2024-05-25,view,1.0,Advertisement
5716,463,133,2024-05-17,view,3.0,Direct
5717,977,462,2024-07-04,click,2.0,Category
5718,914,348,2024-02-19,view,,Advertisement
5719,1077,353,2024-07-10,view,2.0,Advertisement
5720,633,443,2024-02-05,view,4.0,Recommendation
5721,1088,236,2025-08-19,purchase,5.0,Advertisement
5722,1036,305,2024-06-29,cart,,Category
5723,947,340,2025-12-05,click,1.0,Category
5724,1359,516,2025-08-31,view,5.0,Search
5725,786,591,2025-12-19,wishlist,1.0,Advertisement
5726,364,539,2024-12-14,view,,Recommendation
5727,650,318,2025-02-21,view,4.0,Direct
5728,1213,297,2025-02-25,cart,5.0,Direct
5729,1076,70,2025-06-16,wishlist,4.0,Recommendation
5730,1470,425,2024-03-21,purchase,3.0,Advertisement
5731,1472,298,2025-10-14,view,,Search
5732,236,574,2024-12-09,cart,,Recommendation
5733,1296,341,2025-10-07,view,2.0,Direct
5734,438,507,2025-05-14,click,,Direct
5735,1382,202,2025-06-01,purchase,4.0,Category
5736,599,577,2025-09-29,purchase,5.0,Advertisement
5737,176,491,2025-07-21,click,,Recommendation
5738,42,46,2025-07-17,cart,,Search
5739,62,100,2024-09-18,view,4.0,Direct
5740,1221,60,2025-02-08,view,,Category
5741,1001,332,2025-08-23,view,2.0,Advertisement
5742,88,579,2025-12-17,view,,Search
5743,1360,524,2024-01-09,view,2.0,Category
5744,1055,496,2024-07-06,view,,Direct
5745,1380,301,2025-12-09,click,4.0,Direct
5746,716,132,2025-09-26,view,1.0,Search
5747,708,118,2025-04-12,view,5.0,Recommendation
5748,680,66,2024-07-03,click,2.0,Recommendation
5749,482,336,2024-08-25,wishlist,5.0,Category
5750,1384,459,2025-11-27,click,5.0,Recommendation
5751,514,134,2025-02-01,cart,3.0,Advertisement
5752,988,331,2024-02-19,view,,Search
5753,614,449,2025-09-05,view,,Direct
5754,978,77,2025-10-06,purchase,,Advertisement
5755,62,423,2024-03-28,wishlist,,Direct
5756,542,404,2025-02-06,purchase,4.0,Advertisement
5757,1019,280,2025-04-30,view,,Direct
5758,246,175,2024-10-23,cart,3.0,Direct
5759,867,513,2025-11-03,cart,,Recommendation
5760,315,357,2024-07-20,view,3.0,Recommendation
5761,743,334,2025-06-28,view,4.0,Direct
5762,424,328,2024-01-11,click,,Search
5763,1355,512,2024-06-29,click,1.0,Advertisement
5764,610,473,2025-01-30,view,4.0,Search
5765,376,388,2024-03-31,view,1.0,Direct
5766,1373,243,2024-04-19,cart,4.0,Recommendation
5767,904,342,2025-02-07,click,2.0,Recommendation
5768,1189,40,2025-08-20,view,3.0,Direct
5769,822,223,2024-01-17,view,4.0,Recommendation
5770,799,149,2025-12-29,wishlist,,Category
5771,1391,80,2025-02-02,view,5.0,Advertisement
5772,947,57,2024-11-03,purchase,,Search
5773,419,373,2024-07-19,purchase,5.0,Recommendation
5774,1238,426,2025-01-08,wishlist,5.0,Recommendation
5775,1220,325,2025-08-17,cart,4.0,Direct
5776,944,481,2025-12-14,view,3.0,Category
5777,1059,599,2024-02-07,click,,Advertisement
5778,1240,394,2025-09-15,cart,,Category
5779,599,563,2024-07-06,wishlist,5.0,Search
5780,102,131,2025-08-10,view,,Recommendation
5781,264,401,2025-06-05,click,5.0,Category
5782,862,21,2024-06-09,view,4.0,Advertisement
5783,1098,295,2024-03-18,view,5.0,Search
5784,1420,139,2025-09-14,wishlist,2.0,Recommendation
5785,1435,384,2024-03-05,cart,3.0,Direct
5786,175,485,2025-03-22,click,3.0,Category
5787,1143,161,2024-06-07,view,3.0,Category
5788,266,560,2024-11-26,click,,Direct
5789,400,6,2025-11-13,view,,Advertisement
5790,1462,182,2025-09-14,wishlist,1.0,Category
5791,295,557,2025-03-25,click,5.0,Search
5792,768,199,2024-12-25,cart,4.0,Category
5793,993,161,2025-02-24,click,2.0,Direct
5794,545,423,2024-10-10,click,3.0,Search
5795,932,155,2025-06-16,view,,Search
5796,1128,362,2025-12-01,view,,Advertisement
5797,984,324,2025-02-16,cart,3.0,Search
5798,1388,347,2025-07-09,view,,Category
5799,1085,11,2024-04-21,view,4.0,Direct
5800,1218,504,2024-09-23,view,4.0,Search
5801,1205,218,2025-04-02,click,4.0,Direct
5802,398,394,2025-10-11,view,3.0,Recommendation
5803,450,240,2024-11-03,cart,5.0,Category
5804,1176,419,2024-08-22,view,5.0,Advertisement
5805,303,160,2025-12-10,view,,Advertisement
5806,235,77,2024-12-19,view,1.0,Direct
5807,595,212,2025-07-16,purchase,5.0,Recommendation
5808,591,321,2024-02-21,view,,Search
5809,1230,297,2024-01-09,view,,Category
5810,970,134,2025-03-02,view,5.0,Advertisement
5811,875,168,2025-09-01,view,3.0,Advertisement
5812,997,462,2024-08-29,wishlist,4.0,Direct
5813,33,586,2025-06-29,cart,3.0,Advertisement
5814,236,571,2024-04-05,view,2.0,Direct
5815,1476,238,2025-02-02,view,1.0,Advertisement
5816,904,542,2025-06-23,view,5.0,Category
5817,1037,355,2025-11-01,purchase,5.0,Search
5818,502,116,2025-10-08,click,2.0,Category
5819,541,400,2024-03-07,purchase,1.0,Advertisement
5820,656,186,2024-12-13,click,5.0,Direct
5821,990,285,2024-08-30,view,,Search
5822,291,228,2025-06-03,view,5.0,Direct
5823,757,393,2024-03-15,cart,,Advertisement
5824,1153,532,2025-04-25,view,5.0,Advertisement
5825,1370,551,2024-08-14,view,,Advertisement
5826,83,30,2024-03-02,view,,Category
5827,588,360,2024-04-26,view,4.0,Category
5828,1128,374,2024-10-18,view,,Advertisement
5829,459,284,2024-11-06,wishlist,2.0,Direct
5830,258,481,2024-04-15,wishlist,1.0,Advertisement
5831,480,253,2024-02-26,cart,4.0,Category
5832,485,208,2025-01-15,purchase,1.0,Category
5833,1255,484,2024-11-17,wishlist,,Advertisement
5834,811,161,2025-05-30,view,,Advertisement
5835,827,1,2025-06-21,click,5.0,Category
5836,1297,482,2025-05-31,click,,Direct
5837,390,477,2025-03-11,view,5.0,Direct
5838,450,595,2025-10-18,cart,1.0,Direct
5839,789,422,2024-01-28,click,5.0,Advertisement
5840,668,344,2024-01-12,cart,,Category
5841,569,373,2025-11-08,view,,Advertisement
5842,819,161,2025-09-16,purchase,,Search
5843,36,453,2025-09-18,view,,Recommendation
5844,829,365,2024-05-31,view,,Category
5845,594,396,2024-08-31,view,2.0,Search
5846,720,436,2025-05-26,view,5.0,Direct
5847,655,209,2025-08-21,click,5.0,Recommendation
5848,570,324,2025-07-20,view,5.0,Search
5849,1037,513,2024-11-07,view,3.0,Category
5850,411,564,2024-01-03,view,4.0,Category
5851,1267,489,2024-05-25,view,1.0,Advertisement
5852,760,35,2025-04-09,cart,,Category
5853,169,195,2024-02-16,view,4.0,Direct
5854,373,67,2024-05-11,click,3.0,Direct
5855,1122,249,2025-07-20,view,,Recommendation
5856,991,534,2024-12-07,view,,Search
5857,592,588,2024-06-23,view,1.0,Direct
5858,212,491,2024-09-04,view,4.0,Recommendation
5859,1160,37,2025-06-25,view,1.0,Search
5860,836,573,2024-09-24,click,1.0,Direct
5861,1057,127,2025-03-09,view,1.0,Advertisement
5862,809,436,2024-12-10,click,,Direct
5863,973,493,2025-01-15,wishlist,3.0,Advertisement
5864,729,460,2024-09-06,cart,3.0,Category
5865,206,4,2024-11-22,wishlist,5.0,Direct
5866,1350,134,2024-12-28,wishlist,2.0,Search
5867,367,337,2025-12-05,purchase,,Search
5868,1287,554,2024-11-23,cart,5.0,Recommendation
5869,433,351,2025-05-11,click,3.0,Direct
5870,1289,153,2024-02-17,click,,Category
5871,234,17,2024-10-20,view,,Direct
5872,621,594,2024-09-07,view,4.0,Search
5873,1072,122,2025-03-14,cart,,Search
5874,704,376,2025-10-06,view,4.0,Search
5875,474,292,2024-01-18,cart,5.0,Category
5876,93,44,2024-02-12,purchase,2.0,Category
5877,1131,309,2024-02-04,wishlist,,Recommendation
5878,1283,490,2024-01-24,view,,Direct
5879,636,316,2025-09-30,view,4.0,Category
5880,1426,519,2024-02-11,wishlist,1.0,Direct
5881,433,576,2024-08-10,view,5.0,Recommendation
5882,338,312,2025-01-06,view,,Direct
5883,79,537,2024-08-14,view,,Category
5884,1317,189,2024-09-23,view,4.0,Direct
5885,1439,254,2025-11-18,click,,Search
5886,533,366,2024-08-04,click,,Category
5887,1437,564,2025-07-10,cart,4.0,Direct
5888,1295,170,2024-11-19,view,,Advertisement
5889,772,113,2025-03-24,view,5.0,Recommendation
5890,151,510,2024-01-15,wishlist,,Direct
5891,833,547,2025-07-28,view,,Recommendation
5892,1284,559,2024-10-28,view,,Recommendation
5893,1126,99,2025-01-08,view,4.0,Category
5894,667,268,2025-02-22,view,,Category
5895,900,238,2024-04-24,view,3.0,Recommendation
5896,864,111,2024-05-10,view,5.0,Direct
5897,353,166,2025-08-21,view,5.0,Advertisement
5898,633,501,2024-10-13,view,,Advertisement
5899,1327,518,2025-09-23,cart,,Direct
5900,475,226,2024-04-01,cart,5.0,Search
5901,869,38,2024-10-11,view,,Category
5902,518,459,2024-03-30,purchase,3.0,Search
5903,543,269,2024-04-17,view,4.0,Category
5904,582,354,2025-11-29,click,,Advertisement
5905,849,293,2025-01-12,view,,Recommendation
5906,1496,475,2025-07-25,view,5.0,Direct
5907,277,22,2025-09-09,view,1.0,Direct
5908,505,402,2024-11-29,cart,2.0,Recommendation
5909,974,427,2024-01-03,cart,5.0,Category
5910,1352,124,2024-11-14,view,2.0,Search
5911,349,446,2025-12-11,view,3.0,Recommendation
5912,579,159,2024-11-29,view,4.0,Search
5913,1141,203,2024-05-26,cart,4.0,Recommendation
5914,181,213,2025-06-30,view,,Category
5915,706,75,2024-01-10,click,3.0,Category
5916,272,371,2024-05-24,purchase,3.0,Search
5917,754,412,2025-07-08,click,,Advertisement
5918,561,539,2024-06-25,click,5.0,Recommendation
5919,965,74,2024-06-03,view,1.0,Category
5920,67,189,2025-11-03,click,5.0,Advertisement
5921,216,255,2024-06-04,view,,Direct
5922,507,250,2024-06-07,purchase,,Direct
5923,916,440,2025-03-25,view,3.0,Advertisement
5924,1042,127,2025-08-17,click,2.0,Direct
5925,1101,458,2025-10-17,cart,2.0,Advertisement
5926,1405,155,2025-08-11,view,1.0,Search
5927,413,428,2025-05-15,view,5.0,Recommendation
5928,1491,413,2025-02-22,click,,Category
5929,471,415,2025-10-26,view,5.0,Advertisement
5930,429,192,2024-02-02,view,4.0,Search
5931,1461,212,2024-04-19,click,,Category
5932,499,310,2024-02-12,purchase,1.0,Recommendation
5933,409,105,2025-10-31,view,,Advertisement
5934,33,108,2025-02-11,view,,Recommendation
5935,512,434,2024-05-18,click,,Advertisement
5936,455,513,2025-06-25,purchase,3.0,Recommendation
5937,148,113,2024-12-28,view,1.0,Advertisement
5938,992,558,2024-04-06,view,1.0,Category
5939,178,326,2025-08-16,cart,,Direct
5940,874,13,2025-05-27,view,,Recommendation
5941,1466,390,2024-12-27,view,4.0,Search
5942,290,421,2025-10-30,view,,Category
5943,1013,566,2025-10-16,click,,Category
5944,215,564,2025-12-14,view,4.0,Search
5945,502,346,2024-02-14,wishlist,,Search
5946,124,543,2024-10-23,view,3.0,Direct
5947,1257,596,2025-05-23,wishlist,,Direct
5948,279,537,2024-03-06,view,5.0,Category
5949,377,433,2025-06-27,view,3.0,Search
5950,1093,220,2025-03-04,click,4.0,Advertisement
5951,1380,168,2024-04-26,view,5.0,Recommendation
5952,965,201,2024-02-25,click,5.0,Search
5953,575,203,2025-08-15,view,,Advertisement
5954,318,27,2024-02-23,view,4.0,Recommendation
5955,815,41,2025-05-08,view,,Category
5956,1009,293,2025-06-09,purchase,5.0,Advertisement
5957,1072,548,2025-06-26,click,,Recommendation
5958,345,473,2024-08-21,click,3.0,Recommendation
5959,313,213,2024-06-26,view,5.0,Recommendation
5960,672,263,2024-02-08,view,1.0,Advertisement
5961,1401,303,2025-05-16,cart,3.0,Category
5962,481,88,2025-06-02,click,2.0,Category
5963,1230,275,2025-04-10,click,,Direct
5964,1289,588,2024-06-26,cart,2.0,Direct
5965,444,410,2025-02-24,wishlist,1.0,Direct
5966,718,369,2025-10-15,click,,Category
5967,689,558,2024-09-06,click,3.0,Search
5968,28,512,2025-04-20,wishlist,,Recommendation
5969,237,455,2024-05-28,view,,Recommendation
5970,743,513,2024-01-03,view,1.0,Recommendation
5971,226,384,2025-11-20,view,4.0,Category
5972,38,119,2024-02-19,view,4.0,Search
5973,186,205,2024-08-01,view,,Direct
5974,341,179,2025-01-27,view,1.0,Search
5975,795,283,2024-05-13,cart,4.0,Recommendation
5976,474,120,2025-01-23,view,,Advertisement
5977,320,195,2024-04-17,view,5.0,Search
5978,1416,460,2024-05-03,click,2.0,Category
5979,953,257,2024-02-17,view,,Advertisement
5980,1364,587,2025-01-05,view,,Advertisement
5981,1454,12,2024-01-06,purchase,3.0,Direct
5982,904,239,2025-10-14,view,4.0,Recommendation
5983,748,378,2024-03-30,click,4.0,Recommendation
5984,741,187,2024-09-27,view,,Recommendation
5985,1443,191,2025-06-23,cart,4.0,Direct
5986,201,56,2025-02-10,view,4.0,Search
5987,346,302,2025-08-18,view,1.0,Category
5988,913,451,2025-03-30,view,2.0,Advertisement
5989,90,377,2025-04-27,view,3.0,Recommendation
5990,310,132,2025-12-31,click,5.0,Category
5991,335,404,2024-05-04,view,5.0,Advertisement
5992,1279,537,2025-09-01,cart,,Direct
5993,1493,568,2024-09-12,view,,Category
5994,233,96,2024-03-09,view,2.0,Search
5995,322,300,2025-12-19,cart,2.0,Category
5996,626,427,2025-03-26,view,1.0,Direct
5997,153,482,2024-09-27,view,,Direct
5998,824,329,2024-11-13,purchase,3.0,Search
5999,1112,361,2025-05-02,cart,,Recommendation
6000,521,8,2024-05-05,click,,Direct
6001,826,92,2025-04-17,view,,Recommendation
6002,1332,38,2024-04-26,view,,Direct
6003,437,546,2024-08-14,purchase,,Direct
6004,333,31,2024-09-07,wishlist,5.0,Advertisement
6005,780,367,2025-03-08,view,,Search
6006,1167,66,2025-11-12,cart,3.0,Category
6007,266,409,2024-02-28,cart,5.0,Advertisement
6008,305,298,2024-03-17,view,2.0,Recommendation
6009,556,177,2024-11-06,wishlist,,Search
6010,520,485,2024-11-20,purchase,4.0,Direct
6011,296,282,2025-06-24,view,1.0,Search
6012,1320,436,2024-10-27,view,,Search
6013,866,524,2024-09-24,view,1.0,Advertisement
6014,1224,357,2024-04-10,click,3.0,Advertisement
6015,305,244,2024-10-12,purchase,4.0,Direct
6016,653,151,2024-03-07,purchase,5.0,Category
6017,870,264,2024-11-28,view,1.0,Search
6018,888,277,2025-08-17,cart,,Direct
6019,70,332,2025-10-23,purchase,,Search
6020,1416,219,2025-05-02,wishlist,,Recommendation
6021,1315,298,2025-10-18,view,1.0,Search
6022,1401,13,2025-05-23,click,,Direct
6023,1097,439,2025-08-13,purchase,3.0,Direct
6024,770,55,2024-04-24,click,1.0,Search
6025,562,110,2025-12-13,click,2.0,Category
6026,1001,314,2025-05-25,view,2.0,Recommendation
6027,761,481,2024-09-11,view,5.0,Search
6028,193,437,2025-05-29,cart,,Category
6029,495,79,2025-11-12,cart,5.0,Category
6030,100,261,2024-01-05,cart,1.0,Direct
6031,38,85,2024-04-28,click,4.0,Advertisement
6032,1173,459,2024-10-02,click,3.0,Recommendation
6033,1157,22,2024-12-01,cart,3.0,Search
6034,1227,359,2025-05-09,wishlist,,Advertisement
6035,139,544,2024-09-30,view,,Direct
6036,816,518,2024-02-20,view,1.0,Advertisement
6037,1241,177,2024-10-21,view,,Search
6038,1223,355,2024-10-02,view,4.0,Recommendation
6039,1000,526,2025-10-23,purchase,,Advertisement
6040,1092,56,2025-02-07,click,1.0,Search
6041,252,154,2025-11-14,purchase,5.0,Advertisement
